transcript_id
ENST00000364278.1
ENST00000385206.1
ENST00000364672.1
ENST00000410889.1
ENST00000364578.1
ENST00000579351.1
ENST00000384598.1
ENST00000516559.1
ENST00000619365.1
ENST00000580821.1
ENST00000516639.1
ENST00000410350.1
ENST00000391239.1
ENST00000582606.1
ENST00000363926.1
ENST00000363093.1
ENST00000383927.1
ENST00000410446.1
ENST00000364587.1
ENST00000516604.1
ENST00000384777.1
ENST00000362104.3
ENST00000385227.1
ENST00000516754.1
ENST00000363384.1
ENST00000384526.1
ENST00000636464.1
ENST00000635723.1
ENST00000362370.1
ENST00000621166.1
ENST00000615179.1
ENST00000637979.1
ENST00000635807.1
ENST00000362515.1
ENST00000581357.1
ENST00000362507.1
ENST00000363299.1
ENST00000581525.1
ENST00000364043.1
ENST00000365161.1
ENST00000384690.1
ENST00000625943.1
ENST00000365574.1
ENST00000517230.1
ENST00000383973.1
ENST00000411243.1
ENST00000384465.1
ENST00000578133.1
ENST00000622700.1
ENST00000383868.1
ENST00000516223.1
ENST00000391322.1
ENST00000390787.2
ENST00000363969.1
ENST00000516209.1
ENST00000383900.1
ENST00000580581.1
ENST00000578844.1
ENST00000577677.1
ENST00000459222.1
ENST00000364133.1
ENST00000585250.1
ENST00000581938.1
ENST00000516353.1
ENST00000578274.1
ENST00000363705.1
ENST00000391058.1
ENST00000584654.1
ENST00000636415.1
ENST00000364283.1
ENST00000516450.1
ENST00000615405.1
ENST00000515911.1
ENST00000384461.1
ENST00000458856.1
ENST00000582305.1
ENST00000390955.1
ENST00000580455.1
ENST00000362265.1
ENST00000410692.1
ENST00000411220.1
ENST00000584034.3
ENST00000516624.1
ENST00000517265.1
ENST00000516307.1
ENST00000411331.1
ENST00000384773.1
ENST00000459562.1
ENST00000408276.1
ENST00000384988.1
ENST00000391064.1
ENST00000363731.1
ENST00000516196.2
ENST00000384272.1
ENST00000516529.1
ENST00000383893.1
ENST00000384512.1
ENST00000364617.1
ENST00000363051.1
ENST00000620979.1
ENST00000515958.1
ENST00000515976.1
ENST00000410917.1
ENST00000516149.1
ENST00000365393.1
ENST00000391006.1
ENST00000363089.1
ENST00000580922.1
ENST00000363064.1
ENST00000364750.1
ENST00000618009.1
ENST00000362448.1
ENST00000384505.1
ENST00000391157.1
ENST00000362796.2
ENST00000364447.1
ENST00000383953.1
ENST00000384792.1
ENST00000384295.1
ENST00000516312.1
ENST00000516943.1
ENST00000391299.1
ENST00000390220.3
ENST00000579876.1
ENST00000363930.1
ENST00000580305.1
ENST00000385223.1
ENST00000364621.1
ENST00000390946.1
ENST00000365389.1
ENST00000385017.1
ENST00000516956.1
ENST00000516721.1
ENST00000516908.1
ENST00000617442.1
ENST00000458748.1
ENST00000384105.1
ENST00000384976.2
ENST00000363666.1
ENST00000516951.1
ENST00000363490.1
ENST00000364158.1
ENST00000459350.1
ENST00000636356.1
ENST00000516941.1
ENST00000384771.1
ENST00000408113.2
ENST00000391083.1
ENST00000585049.1
ENST00000390209.2
ENST00000516701.1
ENST00000401111.1
ENST00000390964.1
ENST00000410277.1
ENST00000347264.2
ENST00000384420.1
ENST00000614085.1
ENST00000618978.1
ENST00000613023.1
ENST00000612985.1
ENST00000610293.1
ENST00000517021.2
ENST00000365297.1
ENST00000384619.1
ENST00000517017.1
ENST00000384010.1
ENST00000516296.1
ENST00000621941.1
ENST00000384476.1
ENST00000618578.1
ENST00000617626.1
ENST00000610976.1
ENST00000410922.1
ENST00000621562.1
ENST00000384770.1
ENST00000580816.1
ENST00000605806.1
ENST00000616799.1
ENST00000364688.1
ENST00000364919.1
ENST00000615842.1
ENST00000620022.1
ENST00000622298.1
ENST00000616025.1
ENST00000364272.1
ENST00000384064.1
ENST00000383858.1
ENST00000459463.1
ENST00000363009.1
ENST00000635826.1
ENST00000365538.2
ENST00000384610.1
ENST00000516326.1
ENST00000619691.1
ENST00000384499.1
ENST00000364313.1
ENST00000622285.1
ENST00000516706.2
ENST00000410856.1
ENST00000364829.1
ENST00000384101.1
ENST00000615382.1
ENST00000410290.1
ENST00000635784.1
ENST00000581735.1
ENST00000517238.1
ENST00000620626.1
ENST00000384204.1
ENST00000363305.1
ENST00000363889.1
ENST00000517031.1
ENST00000384874.1
ENST00000383908.1
ENST00000384253.1
ENST00000517111.1
ENST00000384591.1
ENST00000620823.1
ENST00000617385.1
ENST00000363350.1
ENST00000577643.1
ENST00000401119.3
ENST00000364259.1
ENST00000516873.1
ENST00000390990.1
ENST00000410525.1
ENST00000459540.3
ENST00000580920.1
ENST00000607575.3
ENST00000384987.1
ENST00000384405.1
ENST00000384415.1
ENST00000638126.1
ENST00000384744.1
ENST00000629045.1
ENST00000625402.1
ENST00000619620.1
ENST00000516427.1
ENST00000385198.3
ENST00000390226.1
ENST00000410620.1
ENST00000390859.1
ENST00000584466.1
ENST00000364738.1
ENST00000459014.1
ENST00000583479.1
ENST00000384194.1
ENST00000577581.1
ENST00000516453.1
ENST00000384996.3
ENST00000363457.1
ENST00000391225.1
ENST00000391236.2
ENST00000362979.1
ENST00000384354.1
ENST00000364400.1
ENST00000636291.1
ENST00000384611.1
ENST00000401133.1
ENST00000363166.1
ENST00000408618.1
ENST00000384153.1
ENST00000385239.1
ENST00000517178.1
ENST00000637673.1
ENST00000577602.1
ENST00000408463.1
ENST00000636144.1
ENST00000517251.1
ENST00000385214.1
ENST00000636555.1
ENST00000385289.1
ENST00000383957.1
ENST00000516134.1
ENST00000516422.1
ENST00000363885.1
ENST00000516743.1
ENST00000517097.1
ENST00000616123.1
ENST00000517216.1
ENST00000365739.4
ENST00000364477.1
ENST00000585257.1
ENST00000364921.1
ENST00000391036.1
ENST00000364749.1
ENST00000516066.1
ENST00000579680.1
ENST00000636407.1
ENST00000517168.1
ENST00000384037.1
ENST00000362967.1
ENST00000384741.1
ENST00000516413.1
ENST00000364442.1
ENST00000516598.1
ENST00000365155.1
ENST00000516744.1
ENST00000640330.1
ENST00000458806.1
ENST00000408753.1
ENST00000516004.1
ENST00000580028.1
ENST00000385240.1
ENST00000385026.1
ENST00000363269.1
ENST00000365621.1
ENST00000365459.1
ENST00000517051.1
ENST00000364162.1
ENST00000577455.1
ENST00000364072.1
ENST00000408101.1
ENST00000622461.1
ENST00000383910.1
ENST00000618268.1
ENST00000606519.1
ENST00000517233.1
ENST00000365430.1
ENST00000408716.1
ENST00000363538.1
ENST00000516841.1
ENST00000516052.1
ENST00000362189.3
ENST00000517288.1
ENST00000384035.1
ENST00000365074.1
ENST00000516883.1
ENST00000622159.1
ENST00000618635.1
ENST00000385231.3
ENST00000385055.3
ENST00000384891.1
ENST00000583107.1
ENST00000364102.1
ENST00000390885.1
ENST00000577243.1
ENST00000364674.1
ENST00000365628.1
ENST00000364623.1
ENST00000391308.2
ENST00000516277.1
ENST00000408746.2
ENST00000384858.1
ENST00000384892.1
ENST00000626086.1
ENST00000410438.1
ENST00000408644.1
ENST00000363163.1
ENST00000410467.1
ENST00000515980.2
ENST00000391096.1
ENST00000390855.1
ENST00000365028.1
ENST00000408479.1
ENST00000384160.1
ENST00000581069.1
ENST00000411374.2
ENST00000618782.1
ENST00000365394.1
ENST00000584300.1
ENST00000584469.1
ENST00000622338.1
ENST00000580160.1
ENST00000365186.1
ENST00000516014.2
ENST00000362482.1
ENST00000364718.1
ENST00000362467.1
ENST00000363511.1
ENST00000362526.1
ENST00000363754.1
ENST00000365651.1
ENST00000363473.1
ENST00000364451.1
ENST00000363040.1
ENST00000362464.1
ENST00000362400.1
ENST00000365656.1
ENST00000364485.1
ENST00000365055.1
ENST00000365387.1
ENST00000363500.1
ENST00000390935.1
ENST00000384151.1
ENST00000516697.1
ENST00000362802.1
ENST00000364622.1
ENST00000365193.1
ENST00000408363.1
ENST00000410475.1
ENST00000411054.1
ENST00000459179.1
ENST00000384108.1
ENST00000516692.1
ENST00000585213.1
ENST00000583284.1
ENST00000390842.1
ENST00000384452.1
ENST00000585119.1
ENST00000410899.1
ENST00000384076.1
ENST00000410718.1
ENST00000584884.1
ENST00000516481.1
ENST00000516562.1
ENST00000515941.1
ENST00000583417.1
ENST00000390928.1
ENST00000584153.1
ENST00000516264.1
ENST00000516473.1
ENST00000515945.1
ENST00000364300.1
ENST00000365314.1
ENST00000516202.1
ENST00000640589.1
ENST00000516707.1
ENST00000637707.1
ENST00000582636.1
ENST00000363625.1
ENST00000516429.1
ENST00000384463.1
ENST00000612300.1
ENST00000637837.1
ENST00000408328.1
ENST00000363164.1
ENST00000391256.1
ENST00000383920.1
ENST00000580325.1
ENST00000384171.1
ENST00000383906.1
ENST00000459479.1
ENST00000458792.1
ENST00000384537.1
ENST00000364740.1
ENST00000580105.1
ENST00000515909.1
ENST00000365378.1
ENST00000581352.1
ENST00000578394.1
ENST00000459604.1
ENST00000580089.1
ENST00000384454.1
ENST00000579927.1
ENST00000516050.1
ENST00000365290.1
ENST00000458916.1
ENST00000515895.1
ENST00000391153.1
ENST00000384441.1
ENST00000584244.1
ENST00000363893.1
ENST00000459273.1
ENST00000390869.1
ENST00000384155.1
ENST00000411008.1
ENST00000515996.1
ENST00000365560.1
ENST00000384005.1
ENST00000365609.1
ENST00000408518.3
ENST00000363002.1
ENST00000363133.1
ENST00000384004.1
ENST00000584745.1
ENST00000410300.1
ENST00000585078.1
ENST00000579969.1
ENST00000577887.1
ENST00000384458.1
ENST00000364801.1
ENST00000364243.1
ENST00000384920.1
ENST00000585007.1
ENST00000390902.1
ENST00000516437.1
ENST00000636982.1
ENST00000584780.1
ENST00000384525.1
ENST00000516947.1
ENST00000384634.1
ENST00000517269.1
ENST00000362733.1
ENST00000384565.1
ENST00000384258.1
ENST00000516664.1
ENST00000411313.1
ENST00000408373.1
ENST00000363680.1
ENST00000384359.1
ENST00000516995.1
ENST00000364054.1
ENST00000516790.1
ENST00000385188.1
ENST00000636749.1
ENST00000516080.1
ENST00000365357.1
ENST00000390747.3
ENST00000384188.1
ENST00000391278.1
ENST00000401372.1
ENST00000579990.1
ENST00000516133.1
ENST00000384725.1
ENST00000581338.1
ENST00000517125.1
ENST00000516698.1
ENST00000363216.1
ENST00000459318.1
ENST00000459541.1
ENST00000459134.1
ENST00000390873.1
ENST00000384817.3
ENST00000385063.1
ENST00000390186.2
ENST00000362525.1
ENST00000390866.1
ENST00000363231.1
ENST00000516917.1
ENST00000363937.1
ENST00000581823.1
ENST00000516909.1
ENST00000364206.1
ENST00000410319.1
ENST00000384210.1
ENST00000384246.1
ENST00000579892.1
ENST00000515966.1
ENST00000581329.2
ENST00000637652.1
ENST00000637066.1
ENST00000516605.1
ENST00000517083.1
ENST00000607595.1
ENST00000577635.1
ENST00000577443.1
ENST00000516041.1
ENST00000362590.2
ENST00000384289.1
ENST00000408311.1
ENST00000363909.1
ENST00000410604.1
ENST00000391076.1
ENST00000517179.1
ENST00000365006.1
ENST00000516405.1
ENST00000577717.1
ENST00000459339.1
ENST00000408711.2
ENST00000363158.1
ENST00000365553.1
ENST00000363178.1
ENST00000516222.1
ENST00000583520.1
ENST00000622224.1
ENST00000364020.1
ENST00000517088.1
ENST00000362425.1
ENST00000363831.1
ENST00000362817.1
ENST00000616741.1
ENST00000386037.1
ENST00000579234.1
ENST00000365667.1
ENST00000516165.1
ENST00000363693.1
ENST00000582617.1
ENST00000582552.1
ENST00000410792.1
ENST00000584268.1
ENST00000636931.1
ENST00000390831.1
ENST00000516586.2
ENST00000585278.1
ENST00000612131.1
ENST00000410903.1
ENST00000390838.1
ENST00000583925.3
ENST00000517036.1
ENST00000364936.1
ENST00000459535.1
ENST00000364200.1
ENST00000459066.1
ENST00000390981.1
ENST00000578474.1
ENST00000581495.1
ENST00000384520.1
ENST00000582152.1
ENST00000583300.1
ENST00000578475.1
ENST00000583272.1
ENST00000581415.1
ENST00000580915.2
ENST00000577758.1
ENST00000364935.1
ENST00000408128.1
ENST00000365557.1
ENST00000577987.3
ENST00000390880.2
ENST00000410991.1
ENST00000459241.1
ENST00000580972.1
ENST00000516865.1
ENST00000383999.1
ENST00000384236.1
ENST00000459009.1
ENST00000363380.1
ENST00000580343.1
ENST00000365559.1
ENST00000365662.1
ENST00000459503.1
ENST00000516414.1
ENST00000516164.1
ENST00000515948.1
ENST00000626315.1
ENST00000628597.1
ENST00000390897.1
ENST00000579560.1
ENST00000516147.1
ENST00000459214.1
ENST00000365304.1
ENST00000408361.1
ENST00000516896.1
ENST00000516879.1
ENST00000581102.1
ENST00000410989.1
ENST00000577826.1
ENST00000385573.1
ENST00000364438.1
ENST00000384921.4
ENST00000391123.1
ENST00000384174.1
ENST00000635801.1
ENST00000516206.1
ENST00000516096.1
ENST00000384496.1
ENST00000365204.1
ENST00000517274.1
ENST00000391087.1
ENST00000390879.1
ENST00000410194.1
ENST00000384540.1
ENST00000637203.1
ENST00000585225.1
ENST00000363507.1
ENST00000411358.1
ENST00000411265.1
ENST00000383991.1
ENST00000516171.1
ENST00000391108.1
ENST00000410368.1
ENST00000365159.1
ENST00000621977.1
ENST00000585005.1
ENST00000605921.1
ENST00000458927.1
ENST00000391010.1
ENST00000364032.1
ENST00000384142.1
ENST00000362638.1
ENST00000411386.1
ENST00000459595.1
ENST00000583305.1
ENST00000362478.1
ENST00000384234.1
ENST00000516998.1
ENST00000516970.1
ENST00000458863.1
ENST00000384238.1
ENST00000390865.1
ENST00000362957.1
ENST00000401154.1
ENST00000385011.1
ENST00000610524.1
ENST00000636535.1
ENST00000516218.1
ENST00000384139.1
ENST00000515937.1
ENST00000581696.1
ENST00000581957.1
ENST00000615246.1
ENST00000459157.1
ENST00000384061.1
ENST00000411164.1
ENST00000459398.1
ENST00000408313.1
ENST00000629559.1
ENST00000365346.2
ENST00000581331.1
ENST00000408096.1
ENST00000410486.1
ENST00000384449.1
ENST00000408571.1
ENST00000583292.1
ENST00000391279.1
ENST00000362756.1
ENST00000363780.1
ENST00000385216.1
ENST00000408575.1
ENST00000636115.1
ENST00000637672.1
ENST00000581095.1
ENST00000384671.1
ENST00000516321.1
ENST00000516708.1
ENST00000365336.1
ENST00000364943.1
ENST00000517114.1
ENST00000365564.1
ENST00000384109.1
ENST00000459118.1
ENST00000364867.1
ENST00000384388.1
ENST00000411160.1
ENST00000364629.1
ENST00000517107.1
ENST00000516339.1
ENST00000459460.1
ENST00000411040.1
ENST00000390882.1
ENST00000391232.1
ENST00000391007.1
ENST00000607707.1
ENST00000459124.2
ENST00000365189.1
ENST00000384243.1
ENST00000625269.1
ENST00000384320.2
ENST00000384675.1
ENST00000637816.1
ENST00000579223.1
ENST00000517199.2
ENST00000618396.1
ENST00000408701.1
ENST00000362381.1
ENST00000581168.1
ENST00000390944.1
ENST00000516132.1
ENST00000365294.1
ENST00000410385.1
ENST00000362715.1
ENST00000408855.1
ENST00000636364.1
ENST00000580204.1
ENST00000585271.1
ENST00000384544.1
ENST00000410900.1
ENST00000612189.1
ENST00000621188.1
ENST00000622701.1
ENST00000362251.4
ENST00000384663.1
ENST00000635985.1
ENST00000363159.1
ENST00000362103.4
ENST00000583592.1
ENST00000384914.1
ENST00000581997.1
ENST00000581624.1
ENST00000365146.1
ENST00000583746.1
ENST00000582265.1
ENST00000391089.1
ENST00000640052.1
ENST00000516537.1
ENST00000607153.1
ENST00000363411.1
ENST00000459349.1
ENST00000410412.1
ENST00000516524.1
ENST00000383998.1
ENST00000362921.1
ENST00000364174.1
ENST00000364704.1
ENST00000583710.1
ENST00000384158.1
ENST00000384550.1
ENST00000365530.1
ENST00000411266.1
ENST00000617137.1
ENST00000612829.5
ENST00000410314.1
ENST00000384894.1
ENST00000580185.1
ENST00000516643.1
ENST00000516201.1
ENST00000515982.1
ENST00000458845.1
ENST00000363875.1
ENST00000365471.1
ENST00000620409.1
ENST00000410517.1
ENST00000579216.1
ENST00000516162.1
ENST00000365229.1
ENST00000583986.1
ENST00000582623.1
ENST00000578705.1
ENST00000584559.1
ENST00000583954.1
ENST00000611947.1
ENST00000384879.1
ENST00000583157.1
ENST00000384457.1
ENST00000516208.1
ENST00000517240.1
ENST00000577799.1
ENST00000517272.1
ENST00000631270.1
ENST00000362945.2
ENST00000391025.1
ENST00000364312.1
ENST00000578876.3
ENST00000401316.3
ENST00000363244.1
ENST00000515965.1
ENST00000384765.1
ENST00000362739.1
ENST00000384434.1
ENST00000364292.1
ENST00000384199.1
ENST00000581799.1
ENST00000579433.1
ENST00000385080.1
ENST00000579507.1
ENST00000607194.1
ENST00000515952.1
ENST00000607666.1
ENST00000364675.1
ENST00000578460.1
ENST00000362707.1
ENST00000384080.1
ENST00000516753.1
ENST00000390967.1
ENST00000580344.1
ENST00000364843.1
ENST00000365092.1
ENST00000607246.1
ENST00000583412.1
ENST00000384521.1
ENST00000364163.1
ENST00000363057.2
ENST00000628922.1
ENST00000580653.1
ENST00000411051.1
ENST00000364831.1
ENST00000617669.1
ENST00000516891.1
ENST00000365305.1
ENST00000391140.1
ENST00000384893.1
ENST00000387446.1
ENST00000362724.1
ENST00000410276.1
ENST00000458743.1
ENST00000362205.1
ENST00000362644.1
ENST00000383981.1
ENST00000621888.1
ENST00000384033.1
ENST00000365493.1
ENST00000364700.1
ENST00000365647.1
ENST00000363036.1
ENST00000516600.1
ENST00000390843.2
ENST00000410940.1
ENST00000517171.1
ENST00000385219.1
ENST00000385049.1
ENST00000516601.1
ENST00000365398.2
ENST00000516158.1
ENST00000459492.1
ENST00000408658.1
ENST00000517247.1
ENST00000585052.1
ENST00000516657.1
ENST00000622118.1
ENST00000390201.1
ENST00000611478.1
ENST00000577502.1
ENST00000362162.1
ENST00000384873.3
ENST00000620931.1
ENST00000582451.1
ENST00000364431.1
ENST00000584510.1
ENST00000385187.1
ENST00000611784.1
ENST00000612981.1
ENST00000365452.1
ENST00000607364.1
ENST00000408088.1
ENST00000364725.1
ENST00000362280.3
ENST00000385191.1
ENST00000516959.1
ENST00000408591.1
ENST00000630615.1
ENST00000516978.2
ENST00000391191.1
ENST00000459623.1
ENST00000410413.1
ENST00000391150.1
ENST00000612863.1
ENST00000384381.1
ENST00000391306.1
ENST00000516178.1
ENST00000582157.1
ENST00000363368.1
ENST00000384191.1
ENST00000365558.1
ENST00000384088.1
ENST00000388106.1
ENST00000626714.1
ENST00000390909.2
ENST00000516375.1
ENST00000516640.1
ENST00000516492.1
ENST00000363352.2
ENST00000391038.1
ENST00000384032.1
ENST00000635924.1
ENST00000517019.1
ENST00000583498.1
ENST00000384212.1
ENST00000408337.1
ENST00000362599.1
ENST00000410906.1
ENST00000459135.1
ENST00000516842.1
ENST00000411315.1
ENST00000517128.1
ENST00000459279.1
ENST00000584390.1
ENST00000640185.1
ENST00000582824.1
ENST00000362650.1
ENST00000384164.1
ENST00000579521.1
ENST00000410457.1
ENST00000580619.1
ENST00000364540.1
ENST00000515964.1
ENST00000584182.1
ENST00000363833.1
ENST00000408132.1
ENST00000391296.2
ENST00000410558.1
ENST00000515918.1
ENST00000363496.1
ENST00000615894.1
ENST00000362416.1
ENST00000383985.1
ENST00000384601.1
ENST00000614961.1
ENST00000577308.1
ENST00000517180.1
ENST00000364772.1
ENST00000516539.1
ENST00000364195.1
ENST00000365052.1
ENST00000584917.1
ENST00000516817.1
ENST00000365509.1
ENST00000408706.2
ENST00000517080.1
ENST00000583183.1
ENST00000408279.1
ENST00000385205.1
ENST00000611401.1
ENST00000578505.1
ENST00000385036.1
ENST00000580742.3
ENST00000580126.1
ENST00000363502.1
ENST00000384162.1
ENST00000384580.1
ENST00000637333.1
ENST00000584864.1
ENST00000410125.1
ENST00000612638.1
ENST00000384275.1
ENST00000584713.1
ENST00000612737.1
ENST00000516942.1
ENST00000582372.1
ENST00000516833.1
ENST00000362457.1
ENST00000583139.1
ENST00000517144.1
ENST00000408810.1
ENST00000606575.1
ENST00000365098.1
ENST00000364418.1
ENST00000618505.1
ENST00000614175.1
ENST00000364340.1
ENST00000410695.1
ENST00000391042.1
ENST00000384401.1
ENST00000617808.1
ENST00000384360.1
ENST00000637725.1
ENST00000364680.1
ENST00000505219.1
ENST00000584029.1
ENST00000364957.1
ENST00000516832.2
ENST00000364524.1
ENST00000614799.1
ENST00000639104.1
ENST00000517278.1
ENST00000364543.1
ENST00000363701.1
ENST00000517105.1
ENST00000364455.1
ENST00000637379.1
ENST00000363519.1
ENST00000383877.1
ENST00000515995.1
ENST00000365255.1
ENST00000516936.1
ENST00000515978.1
ENST00000410846.1
ENST00000362942.1
ENST00000384427.1
ENST00000516772.1
ENST00000516045.1
ENST00000516363.1
ENST00000622185.1
ENST00000363124.1
ENST00000577504.1
ENST00000384593.1
ENST00000364528.1
ENST00000607291.1
ENST00000410743.1
ENST00000583286.1
ENST00000516954.1
ENST00000385045.1
ENST00000362117.1
ENST00000458819.1
ENST00000458797.1
ENST00000384356.1
ENST00000459467.2
ENST00000408324.1
ENST00000410425.1
ENST00000384984.1
ENST00000384050.1
ENST00000364472.1
ENST00000362666.1
ENST00000636181.1
ENST00000362618.1
ENST00000385228.1
ENST00000384386.1
ENST00000516273.1
ENST00000363485.1
ENST00000364588.1
ENST00000577469.1
ENST00000362922.1
ENST00000364778.1
ENST00000364582.1
ENST00000636162.1
ENST00000516493.1
ENST00000364012.1
ENST00000363418.1
ENST00000362988.1
ENST00000516527.1
ENST00000365087.1
ENST00000459278.1
ENST00000364952.1
ENST00000364940.1
ENST00000363116.1
ENST00000384205.1
ENST00000362969.1
ENST00000365632.1
ENST00000364359.1
ENST00000517283.1
ENST00000362493.1
ENST00000515921.1
ENST00000584360.1
ENST00000408193.1
ENST00000390856.1
ENST00000581890.1
ENST00000580207.1
ENST00000384774.1
ENST00000459163.1
ENST00000363548.1
ENST00000629190.1
ENST00000408493.2
ENST00000363450.1
ENST00000584302.1
ENST00000459452.1
ENST00000384918.1
ENST00000401239.1
ENST00000391187.1
ENST00000459180.1
ENST00000363314.1
ENST00000516244.1
ENST00000577367.1
ENST00000383873.1
ENST00000516811.1
ENST00000384917.1
ENST00000620375.1
ENST00000459191.1
ENST00000516365.1
ENST00000390844.1
ENST00000383917.1
ENST00000364571.1
ENST00000607443.1
ENST00000384165.1
ENST00000577559.1
ENST00000401223.1
ENST00000362436.1
ENST00000364752.1
ENST00000390995.1
ENST00000410860.1
ENST00000384910.1
ENST00000391156.1
ENST00000503991.1
ENST00000401286.1
ENST00000537353.2
ENST00000362465.1
ENST00000580913.1
ENST00000578126.1
ENST00000579577.1
ENST00000385072.1
ENST00000365184.1
ENST00000516498.1
ENST00000408348.1
ENST00000516193.1
ENST00000585238.1
ENST00000411154.1
ENST00000384983.1
ENST00000410250.1
ENST00000390980.1
ENST00000636425.1
ENST00000578707.1
ENST00000365579.1
ENST00000384053.1
ENST00000516007.1
ENST00000384999.1
ENST00000636158.1
ENST00000458780.1
ENST00000384964.1
ENST00000611454.1
ENST00000459120.1
ENST00000364129.1
ENST00000636486.1
ENST00000636045.1
ENST00000458842.1
ENST00000383938.1
ENST00000636325.1
ENST00000582704.1
ENST00000410298.1
ENST00000385209.1
ENST00000383948.1
ENST00000410660.1
ENST00000578248.1
ENST00000516987.1
ENST00000517161.1
ENST00000363585.1
ENST00000364993.1
ENST00000459104.1
ENST00000581881.1
ENST00000364866.1
ENST00000362920.1
ENST00000384469.1
ENST00000363468.1
ENST00000363850.1
ENST00000516434.1
ENST00000613344.1
ENST00000363399.1
ENST00000637764.1
ENST00000515913.1
ENST00000517104.1
ENST00000363054.1
ENST00000578365.1
ENST00000391286.1
ENST00000391188.1
ENST00000384655.1
ENST00000517006.1
ENST00000384112.1
ENST00000516114.1
ENST00000365488.1
ENST00000363871.1
ENST00000516680.1
ENST00000515894.1
ENST00000364905.1
ENST00000579932.1
ENST00000516295.1
ENST00000410833.1
ENST00000408636.1
ENST00000517081.1
ENST00000383902.1
ENST00000611169.1
ENST00000365504.1
ENST00000384697.1
ENST00000384717.1
ENST00000384330.1
ENST00000637524.1
ENST00000384280.1
ENST00000410304.1
ENST00000517146.1
ENST00000388104.1
ENST00000408712.1
ENST00000410712.1
ENST00000391066.1
ENST00000362987.1
ENST00000384577.1
ENST00000583589.1
ENST00000637109.1
ENST00000364771.1
ENST00000408784.1
ENST00000583713.1
ENST00000391318.1
ENST00000384337.1
ENST00000516953.1
ENST00000365615.1
ENST00000365570.1
ENST00000385013.1
ENST00000516065.1
ENST00000363238.1
ENST00000516253.1
ENST00000580577.3
ENST00000583004.1
ENST00000579870.1
ENST00000365130.1
ENST00000364837.1
ENST00000408513.1
ENST00000362456.1
ENST00000363599.1
ENST00000384793.1
ENST00000390924.1
ENST00000516533.1
ENST00000363752.1
ENST00000364874.1
ENST00000516739.1
ENST00000579779.1
ENST00000617280.1
ENST00000408338.1
ENST00000362659.1
ENST00000516930.1
ENST00000516651.1
ENST00000516097.2
ENST00000516327.1
ENST00000364047.1
ENST00000516661.1
ENST00000410759.1
ENST00000383874.1
ENST00000385253.1
ENST00000384530.1
ENST00000390858.1
ENST00000363024.1
ENST00000401142.1
ENST00000364093.1
ENST00000362299.1
ENST00000362275.1
ENST00000385192.1
ENST00000362232.1
ENST00000362188.1
ENST00000636083.1
ENST00000612488.1
ENST00000384093.1
ENST00000385196.1
ENST00000635840.1
ENST00000364882.1
ENST00000384096.1
ENST00000411293.1
ENST00000364316.1
ENST00000411276.1
ENST00000408318.1
ENST00000391057.1
ENST00000516374.1
ENST00000636770.1
ENST00000516012.1
ENST00000384055.1
ENST00000516205.1
ENST00000636360.1
ENST00000384592.1
ENST00000516694.1
ENST00000516553.1
ENST00000383995.1
ENST00000363650.1
ENST00000459613.1
ENST00000579145.1
ENST00000619235.1
ENST00000384453.1
ENST00000408442.1
