UniqueCount	AmbigCount
0	16
0	2
12	356
0	0
0	8
0	6
0	0
0	4
0	2
0	0
0	0
0	0
56	103
0	0
0	3
0	0
0	0
0	48
11	0
6	125
0	6
0	6
563	38
2	36
16	290
0	0
0	0
0	0
0	3
7	410
0	102
0	105
0	73
6	45
0	3
0	60
0	10
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	6
0	3
7	6
0	0
55	0
10	115
0	56
0	36
0	40
45	19
0	12
0	56
14	61
0	0
0	5
0	0
0	0
6	162
0	3
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
16	9
0	3
0	0
0	0
5	1191
322	50116
19	27026
0	0
0	111
0	0
1254	10478
3	507
0	0
0	0
0	0
270	1369
0	23
0	0
2	0
0	13
6	9
0	31
1	30
0	2
0	5
12	5
0	3
0	0
2	0
0	4
0	6
4	6
0	5
0	5
0	2
0	7
9	15
2	2
6	0
20	4
0	4
0	0
0	6
0	5
1552	207
1	33
2	26
3	36
15	56
1	18
34	269
0	89
4	8
3	25
19	5
55	42
16	18
86	3
25	29
0	3
2	16
0	0
5	0
0	0
27	0
0	0
13	0
0	0
0	0
0	1
0	0
0	5
0	4
0	5
0	4
0	5
0	5
0	5
0	4
0	5
0	4
0	2
0	0
0	0
0	0
0	0
4	479
288	1477
35	1189
0	0
0	507
16	2
79	81
8	95
9	14
2	29
8	2
4	5
0	9
0	9
0	1
0	0
0	0
0	0
0	0
83	0
57	435
43	348
149	314
4	168
1	681
1	130
403	681
0	0
1	0
492	5638
7	5645
13	3
0	87
2	119
6	27
0	0
1	28
0	85
36	1283
0	28
9	12
0	0
0	12
2	0
0	2
0	7
1	0
3	0
0	102
1	101
0	113
3	118
25	79
4	100
0	104
0	11
2	60
1	37
0	23
0	23
0	14
0	6
0	6
0	7
0	2
0	1
3	0
5	0
0	0
0	0
0	0
69	0
6	2
22	0
0	103
0	103
14	68
0	13
0	1
0	0
0	1
1	3
0	2
0	0
1	0
1	0
0	0
199	3740
0	2723
14	3285
72	1429
6	1073
1	564
0	366
824	0
0	0
0	0
0	3
0	2
0	1
16	0
3	892
0	901
31	880
10	477
1	424
2	334
3	305
5	13
0	219
6	188
0	18
0	40
0	54
0	32
2	42
3	1
0	5
0	7
12	41
41	4
0	0
4	0
0	38
1	32
13	37
1	37
0	4
0	31
0	0
0	4
78	2184
63	1901
20	1387
0	1186
0	5
1	130
9	182
5	4
106	278
0	112
40	30
0	33
0	0
0	0
85	267
6	49
3	11
1	140
5	134
1	430
0	897
0	895
0	664
0	271
0	931
1	137
2	742
0	664
57	498
14	203
0	559
0	871
0	642
0	518
0	598
0	749
0	186
6	47
