gene_id,GFP+_ribo_A,GFP+_ribo_B,GFP+_rna_A,GFP-_rna_A,GFP+_rna_B,GFP-_rna_B
ENSG00000000003.14,0.328085,0.638898,8.04664,10.154677000000001,6.804588,34.354204
ENSG00000000419.12,0.768201,1.159403,23.476556,12.310348,22.35603,26.284215999999997
ENSG00000000457.13,0.06719900000000001,0.082195,4.401052,2.548386,4.032936,4.118933
ENSG00000000460.16,0.019149,0.00643,1.8288829999999998,1.0936109999999999,1.7351239999999999,3.1792219999999993
ENSG00000000971.15,0.012387,0.036459,0.006129,0.519274,0.06776199999999999,2.190431
ENSG00000001036.13,0.431999,0.753613,28.303513,28.158592,26.638101,29.886274
ENSG00000001084.10,0.146924,0.851334,34.481851000000006,31.013152000000005,39.791181,36.708634000000004
ENSG00000001167.14,0.087041,0.109415,11.677505,12.331531,10.828790999999999,12.467625
ENSG00000001460.17,0.034114,0.016491,5.549078,2.287329,4.679774999999999,6.780637
ENSG00000001461.16,0.032044,0.054118,10.116168000000002,7.185499,9.630785999999999,9.947128999999999
ENSG00000001497.16,0.20557899999999998,0.288667,9.34718,11.063502999999999,8.821028,9.271901
ENSG00000001561.6,0.090331,0.111744,9.850424,1.530804,8.607669,8.054093
ENSG00000001617.11,0.007136,0.074378,2.8271990000000002,4.94136,2.7265520000000003,2.809818
ENSG00000001626.14,0.802204,1.309204,2.0834,46.138896,1.26478,140.634928
ENSG00000001629.9,0.055407,0.138386,20.405058,8.014907,23.620775000000002,21.550047000000003
ENSG00000001630.15,1.6643729999999999,3.535266,37.432736000000006,9.771057999999998,34.62828400000001,30.140279000000003
ENSG00000001631.15,0.08223,0.077795,14.137696999999998,10.861137999999999,12.938540000000001,13.694649000000002
ENSG00000002016.17,0.058115999999999994,0.06977,7.4882789999999995,6.414726,6.044784999999999,7.4724390000000005
ENSG00000002330.13,0.18082,0.200144,26.566083000000003,46.604434999999995,30.692718,28.945103
ENSG00000002549.12,0.4103,1.094175,15.514244999999997,23.12475,15.058348,35.655332
ENSG00000002586.18,17.839776,23.909213,387.80607599999996,317.141023,372.44573699999995,273.86018999999993
ENSG00000002587.9,8.8e-4,0.001806,0.633651,1.118126,0.622538,0.441159
ENSG00000002726.20,0.24466500000000002,0.15048699999999998,5.407735,20.039576999999998,2.974698,6.204106
ENSG00000002746.14,0.001627,0.005632,0.722345,0.438348,0.968392,0.8832960000000001
ENSG00000002822.15,0.054619,0.092255,7.704389000000001,19.283995000000004,7.70454,7.5195739999999995
ENSG00000002834.17,1.1914090000000002,2.270932,59.35264300000001,43.998343,66.92936399999999,58.463465
ENSG00000002919.14,0.086349,0.132033,9.681895,5.411129999999999,7.505538,8.537605000000001
ENSG00000002933.7,2.743612,3.360302,118.37363,99.68168900000002,80.067689,73.63052900000001
ENSG00000003056.7,2.943571,2.963993,64.14665100000002,35.297318000000004,48.612628,50.19917499999999
ENSG00000003096.14,0.145646,0.18553499999999998,4.790691,1.9548009999999998,3.6812569999999996,3.51794
ENSG00000003137.8,0.004568,0,0.12218999999999999,1.355834,0.099408,0.495483
ENSG00000003147.17,0.282263,0.7770360000000001,23.304506000000003,19.085645,31.071873999999998,25.259299000000002
ENSG00000003249.13,0.013858,0.018979,15.042310000000002,25.93679,18.052103,18.095281000000004
ENSG00000003393.14,0.185234,0.497265,15.863177,10.013020000000001,12.626032,15.115739000000001
ENSG00000003400.14,0.020541999999999998,0.042574,0.757339,4.190873,0.095209,5.351057
ENSG00000003402.19,0.24614400000000003,0.36132600000000004,14.540099000000003,26.400443999999997,11.068617,33.782636
ENSG00000003436.15,0.513917,0.662405,6.736287999999999,3.190322,8.273514,10.570137
ENSG00000003509.15,0.385686,0.28005,11.937503999999999,5.495466999999999,10.805665999999997,8.02747
ENSG00000003756.16,0.764524,0.626126,72.36043400000001,51.986402000000005,47.37856499999999,50.24335300000001
ENSG00000003987.13,0.20432899999999998,0.26385,45.311604,10.286919,36.759405,27.718466999999997
ENSG00000003989.17,4.455461,5.421121,231.710166,60.637184999999995,141.010614,102.311203
ENSG00000004059.10,1.009167,0.972326,80.19151099999999,75.70013,97.769089,94.382176
ENSG00000004139.13,0.08171400000000001,0.149193,16.838288,14.313812999999998,15.652850999999998,12.128958
ENSG00000004142.11,0.15520399999999998,0.185108,27.172023,24.08743,26.959002,26.960298
ENSG00000004399.12,0.018087,0.065194,7.4471,8.446940000000001,6.200545999999999,4.152950000000001
ENSG00000004455.16,23.976822,11.993861,51.62348899999999,61.193597999999994,51.471286000000006,56.117823
ENSG00000004478.7,0.28314500000000004,0.418697,24.244849000000002,28.339099,22.347590000000004,21.828291
ENSG00000004487.15,0.495251,0.820442,24.608396,22.175446,26.747726,31.959061000000005
ENSG00000004534.14,0.163831,0.178174,38.35736,26.557776,24.761349,23.477108
ENSG00000004660.14,0.001335,0.004365,1.571002,1.183104,1.498018,0.833472
ENSG00000004700.15,0.199354,0.278221,7.287247000000001,6.7498499999999995,7.992395000000001,11.703625
ENSG00000004766.15,0.200366,0.553971,18.843268000000002,5.882968,15.504295999999998,17.010043
ENSG00000004777.18,0.014983,0.028380000000000002,11.496742999999999,17.874042,15.866362,10.200679999999998
ENSG00000004779.9,1.131967,1.892025,61.804463000000005,34.984539,87.087109,75.758649
ENSG00000004799.7,0.8739219999999999,1.483163,111.27531699999999,23.829931000000002,54.627266,37.800908
ENSG00000004838.13,0.006377000000000001,0.006873,0.5939150000000001,2.527267,1.431542,0.917596
ENSG00000004848.7,0.431066,0.604876,58.311778000000004,37.62594,37.456553,41.047094
ENSG00000004864.13,0.925747,1.562331,38.498219000000006,15.46705,32.33852999999999,29.845129000000004
ENSG00000004866.20,0.163605,0.30656500000000003,13.549930999999997,6.845134,10.202778,12.443382
ENSG00000004897.11,1.2902900000000002,1.493617,22.80302,9.798284,20.875115,19.947456999999996
ENSG00000004961.14,0.201154,0.27344999999999997,16.331131,9.101026000000001,16.598508,15.984732000000001
ENSG00000004975.11,0.11102500000000001,0.082108,14.563779999999998,16.646770999999998,12.60191,13.249083999999996
ENSG00000005001.9,0.11366799999999999,0.20179999999999998,9.576969,31.950731,9.142343,16.086159
ENSG00000005007.12,0.49419500000000005,0.937519,25.202377000000002,38.097874000000004,26.595761999999997,24.456322
ENSG00000005020.12,0.151747,0.257714,5.728584000000001,2.190502,5.231339,4.842694
ENSG00000005022.5,8.398009,15.679009,309.50312699999995,200.503532,400.32875299999995,361.016603
ENSG00000005059.15,0.005659,0.011524000000000001,1.097664,0.929148,1.614471,0.864899
ENSG00000005075.15,0.100822,0.101251,15.973655,12.471235,18.014295,17.372758
ENSG00000005100.12,0.029065,0.038336,3.051976,3.8035520000000007,2.752307,3.475467
ENSG00000005102.12,0.010353,0,0.078029,2.353843,0,0.430019
ENSG00000005108.15,0.10872599999999999,0.206474,13.295125,6.902667999999999,8.307811000000001,5.254695
ENSG00000005156.11,0.18034,0.163103,13.846221,13.847221000000001,12.287196,12.358377
ENSG00000005175.9,0.865686,1.149502,14.813799999999997,5.84912,11.741009999999998,12.833287
ENSG00000005187.11,0.251785,0.349767,5.340256,17.413123000000002,4.243704999999999,22.818117
ENSG00000005189.19,0.025363,0.052268,5.888592000000001,3.006782,6.979186,3.245186
ENSG00000005194.14,0.5937560000000001,0.8098879999999999,19.150022,23.365211000000002,23.100193,22.989615000000004
ENSG00000005206.16,0.028912,0.078467,26.13844,41.123807000000006,24.746793999999998,23.686954000000004
ENSG00000005238.19,0.020025,0.011933,2.7637110000000007,3.142642,2.9901890000000004,4.039483
ENSG00000005249.12,0.004962,0.021519,1.055252,0.846491,0.988287,1.42499
ENSG00000005302.17,0.17123899999999997,0.208957,12.69954,8.731935,14.042518999999999,12.433524
ENSG00000005339.14,0.11793600000000001,0.40760300000000005,21.673351,24.102015,15.403148999999999,15.635608
ENSG00000005379.15,0.051274,0.019455999999999998,8.608905,10.448304,11.239001,6.859135
ENSG00000005436.13,0.026222000000000002,0.046715999999999994,9.535039,11.336029000000002,8.827532,7.637225
ENSG00000005448.16,0.253565,0.666909,11.302364,11.727973,21.231673999999998,18.389204
ENSG00000005469.11,0.18457,0.15415199999999998,6.403007,3.8007350000000004,5.137725,5.388783
ENSG00000005471.15,0.014541,0.018404,0.7298429999999999,0.219595,0.499794,0.236633
ENSG00000005483.20,0.076003,0.15110200000000001,27.645408999999997,12.501340999999998,22.743306999999998,24.106714999999994
ENSG00000005486.16,0.176348,0.280352,76.041256,47.401856,79.547955,63.035989
ENSG00000005513.9,0.004012,0,0.133931,0.5238659999999999,0.37787600000000005,0.85206
ENSG00000005700.14,0.08807300000000001,0.172314,15.84949,7.505831,14.283104,15.457063999999999
ENSG00000005801.16,0.478434,0.495548,20.918864000000003,15.388655,22.595145999999996,24.919731000000002
ENSG00000005810.17,0.09224700000000001,0.12828099999999998,17.600804,14.850010000000001,16.389764,17.287869
ENSG00000005812.10,0.033627,0.052168,14.757601,7.407813999999999,11.436751,10.500136
ENSG00000005844.17,0.055006,0.047881999999999994,0.977267,0.8243309999999999,2.551748,1.568425
ENSG00000005882.11,0.057832,0.108758,7.758093,9.773368,7.163505,7.021669999999999
ENSG00000005884.17,0.245274,0.41875599999999996,6.247043,9.432305000000001,6.032470000000001,7.169130999999999
ENSG00000005889.15,0.197321,0.234519,21.866332999999997,11.001975,16.325709,14.673102000000002
ENSG00000005893.15,1.408555,1.763993,83.113616,16.515396,77.858471,73.103848
ENSG00000005981.12,0.002057,0.017352,0.7503250000000001,0.174928,0.612313,0.598912
ENSG00000006007.11,0.25579300000000005,0.49578900000000004,25.707481,22.461532,27.384406999999996,26.595250000000004
ENSG00000006015.17,0.172904,0.402269,14.040291,30.699643,15.074150999999999,17.316665
ENSG00000006025.11,0.012484,0.004978,1.960051,4.113300000000001,2.310608,2.3876470000000003
ENSG00000006042.11,0.6573180000000001,0.42688400000000004,37.741676999999996,49.013305,45.637989000000005,56.830185
ENSG00000006047.12,0.510963,0.077535,0.231608,3.1617590000000004,0.6983550000000001,0.653721
ENSG00000006062.14,0.009835,0.012103000000000001,1.5943649999999998,4.0022020000000005,1.275136,3.187102
ENSG00000006071.12,3.443533,7.0576479999999995,191.89271500000004,153.828526,193.97026999999997,130.851028
ENSG00000006118.14,0.304791,0.8230459999999999,30.838797000000003,52.135447,37.651418,38.219781
ENSG00000006125.17,2.994972,3.777003,46.98218799999999,29.738778999999994,50.514554999999994,58.34553200000001
ENSG00000006128.11,0.1331,0.676444,9.689644000000001,6.050187,39.810661,55.254023000000004
ENSG00000006194.9,0.029920999999999996,0.042892,16.04922,21.651085,14.215941,16.049704
ENSG00000006210.6,0.013266,0.046399,0.6701,7.244598000000001,0.484785,7.334658
ENSG00000006282.20,0.041741,0.037265,14.353227,18.243923,11.697145999999998,11.710191000000002
ENSG00000006283.17,0.005598,0.017872,0.47772600000000004,0.242923,0.519415,0.254843
ENSG00000006327.13,0.071491,0.098449,1.3414409999999999,14.910431000000003,0.977923,9.182248999999999
ENSG00000006432.15,0.0039369999999999995,0.007457,5.43301,6.227861,4.805876,4.512408
ENSG00000006451.7,1.186787,1.825051,15.517225000000002,7.336378999999999,14.544742000000001,16.587132
ENSG00000006453.13,0.056873,0.050042,6.7756170000000004,4.991503999999999,5.282592999999999,7.170555
ENSG00000006459.10,0.031435,0.074519,7.423658,3.7612039999999998,7.385731,4.9783479999999996
ENSG00000006468.13,0.33677900000000005,0.5075000000000001,45.306461999999996,15.257958,43.873676,24.867852000000006
ENSG00000006530.15,0.199377,0.424274,7.090365,4.974653999999999,8.682269999999999,8.141663000000001
ENSG00000006555.10,0.00776,0.025576,3.974863,2.15121,3.304532,1.847632
ENSG00000006576.16,0.075772,0.119076,15.161681000000002,4.385257,10.509844000000001,8.396288000000002
ENSG00000006607.13,0.195629,0.418198,35.124348,22.887707000000002,25.220064999999998,21.404575
ENSG00000006611.15,0.39578299999999994,0.620969,54.367833,31.288947,55.15836999999999,40.995867
ENSG00000006625.17,0.209441,0.22214,19.020705,15.639788,18.623290000000004,23.346991999999997
ENSG00000006634.7,0.034898,0.018436,2.851571,3.6707219999999996,3.119781,3.7377979999999997
ENSG00000006638.11,0,0,1.513457,0.526494,1.442285,1.387778
ENSG00000006652.13,0.026811,0.024101,20.084732,12.53876,12.844710000000003,15.319094999999999
ENSG00000006695.10,0.057867,0.088098,11.843513000000002,6.279726999999999,12.173276,10.483734
ENSG00000006704.10,0.006672,0.104765,4.486464,7.586398,4.197422,5.877306999999999
ENSG00000006712.14,2.985309,3.517562,23.412924999999998,32.153609,22.700192,22.098800999999998
ENSG00000006715.15,1.183832,2.3211239999999997,55.974756000000006,30.838244,61.339198,59.40324999999999
ENSG00000006740.16,0.004641,0.034038,5.379132,4.405906000000001,4.59188,5.255344
ENSG00000006744.18,0.462457,0.690541,23.478028000000002,21.878503000000002,17.707392999999996,18.297352999999998
ENSG00000006747.14,0.063369,0.051385,1.253972,0.759883,0.892571,0.6456919999999999
ENSG00000006756.15,0.800476,0.292541,7.488507,8.693188,9.322071000000001,12.266325000000002
ENSG00000006757.11,0.024326,0.055877,7.006003,3.801467,8.438036,7.363173
ENSG00000006831.9,0.068274,0.024566,15.621717000000002,5.498095,14.210542,13.996177000000001
ENSG00000007047.14,0.033216999999999997,0.09671099999999999,15.702785,15.798956999999998,17.802253,12.668567
ENSG00000007062.11,0.342707,1.28029,9.033734000000003,24.397932,15.787605,32.430563
ENSG00000007080.10,0.257881,0.319538,28.975426000000002,69.164648,35.756269,42.17687599999999
ENSG00000007168.12,2.4727040000000002,3.025323,57.621395000000014,34.098026000000004,51.54372599999999,43.416025000000005
ENSG00000007171.16,0.002951,0.011789000000000001,0.114981,0.981908,0.135436,0.88566
ENSG00000007202.14,0.274661,0.308911,35.53717200000001,31.802338000000002,37.402383,35.295172999999984
ENSG00000007237.18,0.069674,0.026144,0.23536,13.263380999999999,0.15353499999999998,10.625644999999999
ENSG00000007255.10,0.213918,0.200029,9.861935,19.225262,11.335094,14.574272999999998
ENSG00000007341.18,0.094902,0.182143,13.241689000000001,2.624441,8.203880000000002,9.101201999999999
ENSG00000007372.21,0.43263000000000007,0.6766350000000001,181.495602,72.55772800000003,148.760343,76.41311699999999
ENSG00000007376.7,0.021736000000000002,0.024339,5.514793,11.593716999999998,7.716139,7.654011000000001
ENSG00000007384.15,0.037698,0.019783,0.7520830000000001,5.418846,0.36477899999999996,2.601808
ENSG00000007392.16,0.436909,0.532342,29.113,32.009929,27.663635000000003,26.316993999999994
ENSG00000007402.11,0.237209,0.449764,20.070095000000002,11.880885,20.737157,10.099248999999999
ENSG00000007516.13,0.021885,0.156889,2.480162,3.6685209999999993,6.747628000000001,4.436603
ENSG00000007520.3,0.056423,0.089334,16.45918,47.932826999999996,15.008631,19.804664
ENSG00000007541.16,0.040309,0.08288100000000001,8.501992999999999,19.701788,10.051292,10.173773
ENSG00000007545.15,0.022893,0.009042,6.173934999999999,8.455425,4.956054,4.735233999999999
ENSG00000007866.19,0.051734999999999996,0.081579,4.557837,10.480635999999999,4.15299,6.219548
ENSG00000007923.15,0.458535,0.853111,19.234116,16.697156,16.584801999999996,13.653257
ENSG00000007944.14,0.036716,0.073825,8.228987,7.034426,5.722167000000001,8.585998
ENSG00000008018.8,3.403872,4.907344,92.612659,68.590128000000007,100.362179,115.699491
ENSG00000008056.13,0.45082,0.614313,13.421823999999999,6.067990999999999,14.397433,9.071417
ENSG00000008083.13,0.048159999999999994,0.074942,11.346446,12.518169,10.620935000000001,10.305803000000001
ENSG00000008086.11,0.010656,0.012988,6.309834,2.739348,4.937688,5.9154
ENSG00000008128.22,0.25538700000000003,0.261967,26.186066000000004,33.931777999999994,18.649178,18.751968
ENSG00000008130.15,0.056151000000000006,0.097879,18.417962,35.664561,16.808026,17.816297
ENSG00000008256.15,0.031139,0.027912,5.936147000000001,5.742952000000002,2.510644,4.400122
ENSG00000008277.14,0.011471,0.021906,2.5009330000000003,1.4350610000000001,2.409595,1.8506170000000002
ENSG00000008282.8,0.441936,0.831577,25.688361000000004,6.747769,23.334779,26.835565
ENSG00000008283.15,0.09343200000000002,0.226827,15.570737000000001,18.460046000000006,16.643493999999997,19.583550000000006
ENSG00000008294.20,0.192956,1.108682,35.80074700000001,19.803001999999996,30.185219999999997,28.508172
ENSG00000008300.16,0.027806,0.052677,15.106219000000001,12.297017,13.040007,10.162894
ENSG00000008311.14,0.038468,0.049809000000000006,4.023014,3.190733,4.054119999999999,5.116677
ENSG00000008323.15,0.023831,0.050575,11.057400999999999,19.473726,11.602917000000001,13.168164
ENSG00000008324.11,0.11862800000000001,0.120966,21.304250999999997,5.669745,18.919571,18.633239
ENSG00000008382.15,0.037413,0.068472,8.079093,15.071749,11.451357000000002,9.27208
ENSG00000008394.12,0.707187,0.552996,13.413353999999998,11.757133,8.721332,21.702982
ENSG00000008405.11,0.020339,0.051775,9.366408999999999,5.863989,7.970765,8.616484
ENSG00000008441.16,0.008112,0,0.07751,1.2575280000000002,0.238607,0.616768
ENSG00000008513.14,0.145537,0.311956,14.935249999999998,10.577646000000001,16.678285,15.300854999999997
ENSG00000008517.16,0.887609,1.490032,1.194638,96.05621300000001,1.8823759999999998,91.467388
ENSG00000008710.19,0.09744799999999999,0.6095010000000001,23.27746,34.517406,21.626348999999998,16.120973
ENSG00000008735.13,0.340651,0.347986,20.733888999999998,22.206934999999998,20.564957999999997,15.951425
ENSG00000008838.19,0.36795700000000003,0.8390039999999999,27.844233000000003,27.284536000000003,28.352811,25.248454000000006
ENSG00000008853.16,0.030286,0.0141,6.461945,7.585064000000001,8.73358,6.154245
ENSG00000008869.11,0.075169,0.095625,8.837212000000001,2.997582,7.677364,6.660241
ENSG00000008952.16,1.880124,2.791275,84.85162599999998,23.647014000000002,57.51907799999999,64.618634
ENSG00000008988.9,6.402252,7.025356,394.180625,529.124713,483.50334100000003,664.2024849999999
ENSG00000009307.15,2.8768719999999997,4.563219999999999,118.02411599999999,116.67915400000001,122.60711500000001,132.08799000000005
ENSG00000009335.17,0.050664,0.221667,30.492864000000004,16.746355,29.065336,27.739748000000002
ENSG00000009413.15,0.130542,0.11938099999999999,25.620055,25.774992,27.855151,33.383369
ENSG00000009694.13,0.004121,0.014511,1.169617,0.502851,1.65385,1.583998
ENSG00000009780.15,0.082951,0.17226000000000002,4.913714000000001,3.136448,4.466778000000001,4.374298
ENSG00000009830.11,0.242749,0.7597220000000001,30.561505000000004,33.040988999999996,26.928265000000003,24.948806
ENSG00000009844.15,1.046584,1.936668,21.561764,7.744179000000001,26.039048,27.010806
ENSG00000009950.15,0.07610600000000001,0.07600499999999999,57.085609,38.04896,45.017618000000006,24.607766
ENSG00000009954.10,0.219053,0.35290699999999997,26.386553,20.026186000000003,19.937615,20.160930000000004
ENSG00000010017.12,0.057781,0.094974,12.578668,3.941038,11.918618,11.395731
ENSG00000010072.15,0.155998,0.22815900000000003,10.222559,7.045595,10.846593,8.241068
ENSG00000010165.19,0.401428,0.37091799999999997,10.450957,10.971264000000001,8.708315,7.9574370000000005
ENSG00000010219.13,0.024255,0.09246599999999999,15.047253999999999,19.302625999999997,19.00636,21.801758999999997
ENSG00000010244.18,0.81664,0.598578,61.369210999999986,26.076888000000004,49.207575999999996,53.351099999999995
ENSG00000010256.10,2.8659090000000003,3.1298880000000002,49.73519700000001,104.81918,70.71688,55.799638
ENSG00000010270.13,0.09828999999999999,0.19165100000000002,27.518200000000004,13.978193,30.889452000000002,31.404924
ENSG00000010278.12,0.163972,0.087991,1.884592,10.268358000000001,1.041599,9.090134999999998
ENSG00000010292.12,0.118883,0.104704,5.297102000000001,13.471488,4.170386,7.737738999999999
ENSG00000010295.19,0.01594,0.033341,7.925020999999999,7.058221,6.35523,4.791901
ENSG00000010310.8,0.020325,0.032537,13.893853000000002,8.55874,14.002486000000001,7.90821
ENSG00000010318.20,0.003747,0.008234,4.251963,2.525365,2.7637650000000002,3.47334
ENSG00000010322.15,0.253823,0.186314,28.253205000000005,39.16256800000001,28.030210999999998,30.039349
ENSG00000010361.13,0.072114,0.129414,7.545107999999999,9.726519999999999,8.975021,8.279138
ENSG00000010404.17,0.024132,0.031995,20.853018,13.156264,25.702193000000005,26.619004000000004
ENSG00000010539.11,0.050442,0.022483,3.9165980000000005,2.060953,3.56462,3.6345140000000002
ENSG00000010610.9,0.006431,0.018906000000000003,1.117819,1.372011,1.11785,2.2021770000000003
ENSG00000010626.14,0.05635299999999999,0.051943,6.726394,4.91449,6.232416,5.788869999999999
ENSG00000010704.18,0.018852,0.036121,0.38958600000000004,1.043703,0.528038,1.120132
ENSG00000010803.16,0.040888,0.050865,14.424842,8.138584999999999,14.509397999999997,11.775678
ENSG00000010810.17,0.175872,0.14680900000000002,28.761441999999995,31.200336000000007,20.63855,28.794200000000004
ENSG00000010818.9,0.003094,0.073812,1.598307,2.6520349999999997,1.392309,3.0666539999999998
ENSG00000011007.12,0.12632,0.181613,21.259909999999998,18.662998,20.429842999999998,18.757485000000003
ENSG00000011009.10,0.801789,1.5646649999999998,25.590429,36.762429999999995,32.76512399999999,38.70062
ENSG00000011021.21,0.11455699999999999,0.11594399999999999,13.17973,9.499327,8.84173,6.898648
ENSG00000011028.13,0.145156,4.728687000000001,0.024268,0.77589,0.007255,0.18918
ENSG00000011052.21,0,0,2.77521,9.44927,3.601388,6.334016
ENSG00000011105.12,0.251842,0.484311,10.695844999999998,9.925619,12.047719999999998,10.598339000000001
ENSG00000011114.14,0.29924399999999995,0.3276,11.232173000000001,8.04757,8.694854,10.285651000000001
ENSG00000011132.11,0.033800000000000004,0.026417,5.435244,14.461042999999998,7.5494769999999995,7.671621
ENSG00000011143.16,0.069234,0.101266,6.606603999999999,9.392677,7.769620999999999,8.844992
ENSG00000011198.7,0.10045799999999999,0.144175,10.588775,4.762365999999999,9.937946,8.975240999999997
ENSG00000011201.11,0.052591,0.13715100000000002,2.5271730000000003,2.665374,2.460141,4.686567
ENSG00000011243.17,0.163939,0.318356,45.21012100000001,63.265641,40.135011,34.652077
ENSG00000011258.15,0.125392,0.333661,9.445073,4.491363,7.359386,9.19609
ENSG00000011260.13,0.626175,1.118535,22.387306,26.027566,20.383604,22.508319
ENSG00000011275.18,0.08362,0.145029,13.105119999999998,9.643690999999999,11.089418000000002,10.585947
ENSG00000011295.15,0.059109999999999996,0.116997,15.048343999999998,15.236894,14.193211,13.448784000000002
ENSG00000011304.19,1.20412,1.522373,59.60471499999999,109.456943,57.490046,59.74982
ENSG00000011332.19,0.011338,0.008838,1.9179629999999999,1.712419,2.030495,0.9915300000000001
ENSG00000011347.9,0.24514499999999997,0.460298,115.57531099999999,93.074545,102.586478,73.801709
ENSG00000011376.9,0.245916,0.239027,6.574565,9.474718999999999,6.0358789999999996,6.828911
ENSG00000011405.13,0.312172,0.12263400000000002,17.525460000000002,10.508453,12.265088,16.655838
ENSG00000011422.11,0.8490679999999999,0.271664,0.7523039999999999,2.2449310000000002,0.166921,1.1485859999999999
ENSG00000011426.10,0.047463000000000005,0.042303,0.5768930000000001,5.820912,0.247792,1.4610020000000001
ENSG00000011451.17,0.02283,0.042122,12.174352999999998,22.686149000000004,12.058048999999999,11.915878
ENSG00000011454.16,0.601711,1.295662,25.475313000000003,15.62474,20.655162999999998,19.026764999999997
ENSG00000011478.11,0.018132,0.015943,1.706121,2.3154139999999996,1.86096,1.6206969999999998
ENSG00000011485.14,0.8239460000000001,1.090551,26.087941,29.043416999999998,29.931235,30.696102000000003
ENSG00000011523.13,0.024663,0.024633,5.000857,4.107068,4.153163,4.042151
ENSG00000011566.14,0.040624,0.126695,10.948100999999998,6.1733199999999995,10.737445000000001,10.150668
ENSG00000011638.10,0.056178000000000006,0.034457,3.787347,5.394002,4.015491,5.073341
ENSG00000012048.20,0.025086,0.018957,0.616358,3.889663,0.8553900000000001,2.715784
ENSG00000012061.15,0.19182,0.23050500000000002,13.738871999999999,17.759353,16.009331,17.882582999999997
ENSG00000012171.19,0.005226,0.007582,1.905917,6.880849000000001,1.3783159999999999,3.9694510000000007
ENSG00000012174.11,0.126811,0.219561,13.009769,3.740196,10.835941,9.269205999999999
ENSG00000012211.12,0.026888000000000002,0.053756,2.9499029999999995,5.050746000000001,4.421457,4.817355
ENSG00000012232.8,0.034814,0.047066,13.996644000000002,11.028891999999997,14.750610999999997,16.195442000000003
ENSG00000012504.13,0.11857000000000001,0.132529,2.569993,0.495893,1.1611740000000002,2.139567
ENSG00000012660.13,0.572105,0.824401,37.110097999999994,10.849532,30.347213,28.171369
ENSG00000012779.10,0.024512,0.003605,1.829624,4.96263,0.449309,0.8849560000000001
ENSG00000012817.15,0.086469,0.10435900000000001,19.529055999999997,13.196613999999999,14.935436000000001,13.927503999999999
ENSG00000012822.15,0.198657,0.373217,31.174466000000002,23.253378,29.158754999999996,33.082456
ENSG00000012963.14,0.34092100000000003,0.425639,7.084755,6.200959,8.051131999999999,6.760953
ENSG00000012983.11,0.157696,0.245529,13.857559000000002,9.744983000000001,14.320619999999998,15.044499
ENSG00000013016.15,0.012153,0.011,3.012688,4.779775,3.053502,4.870356
ENSG00000013275.7,0.92476,1.346027,36.389012,37.354238,40.481091,45.462821999999996
ENSG00000013288.8,0.073799,0.085719,4.431917,6.837347,4.3131129999999995,5.502686000000001
ENSG00000013293.5,0.069911,0.133454,11.928461,3.363859,8.102211,5.16649
ENSG00000013297.10,0.183033,0.328141,7.742254000000001,4.908624,8.176593,6.834433000000001
ENSG00000013306.15,0.097048,0.250196,30.401518999999997,57.70227,36.51918499999999,38.281242999999996
ENSG00000013364.18,0.349105,0.44604000000000005,19.012724,32.15865800000001,17.555818000000002,23.548946
ENSG00000013374.15,0.851726,1.368804,22.514641,14.405793,21.149455,23.401203
ENSG00000013375.15,0.299711,0.43268500000000004,31.145563000000003,9.063798,47.572465,27.094816
ENSG00000013392.7,0.022151,0.039187,2.057208,1.084241,2.28227,2.255423
ENSG00000013441.15,0.436525,0.365651,65.202793,15.550258000000001,51.414248,45.936774
ENSG00000013503.9,0.051135,0.057335,3.5195160000000003,2.000303,3.448369,3.1714919999999998
ENSG00000013523.9,0.054791,0.10426099999999999,18.450887,18.391419999999997,14.446002,23.402824
ENSG00000013561.17,0.191003,0.347129,26.198096999999997,12.366046,28.253231999999997,23.164804
ENSG00000013563.13,0.13156299999999999,0.101587,9.757391000000002,9.430372,10.173168,8.704494
ENSG00000013573.16,0.20843899999999999,0.603779,7.044356999999998,16.949450000000002,6.460172,7.881977
ENSG00000013583.8,0.099725,0.30810899999999997,9.469254,14.31552,11.544073000000001,17.896729
ENSG00000013588.7,0.119389,0.052156,1.276112,4.011706,0.852171,1.762045
ENSG00000013619.13,0.053028,0.012882000000000001,5.770019999999999,1.921825,8.101997,2.6959400000000002
ENSG00000013725.14,0.011713,0.005085,2.290715,0.9472970000000001,2.273222,1.092747
ENSG00000013810.18,0.022702,0.01909,1.837852,12.809042999999999,0.884147,3.087538
ENSG00000014123.9,0.225274,0.240206,11.81115,4.051915,10.414833,10.983857
ENSG00000014138.8,0.025099,0.095139,1.78695,6.625005,2.305875,2.7676659999999997
ENSG00000014164.6,0.013647,0.032264,6.558190000000001,9.122644000000001,6.565741,5.142441
ENSG00000014216.15,0.38435800000000003,0.7109519999999999,34.519484999999996,92.00365200000002,41.19476799999999,53.720999000000006
ENSG00000014257.15,0.24937499999999999,0.275878,5.920888000000001,4.316029,4.784633,8.043130999999999
ENSG00000014641.17,3.057962,4.373749,63.407535,58.189805,74.95924299999999,78.95976
ENSG00000014824.13,0.18623800000000001,0.273965,29.340993,13.455759999999998,25.570315000000004,32.734237
ENSG00000014914.20,0.003975,0.021787,3.3122860000000003,3.6551090000000004,2.504833,2.753983
ENSG00000014919.12,0.154244,0.298027,15.858229,9.623161,14.266833,16.934857
