UniqueCount	AmbigCount
0	0
0	0
0	339
0	0
0	6
0	6
0	0
0	7
0	0
0	0
0	0
0	0
0	2
0	6
0	6
0	6
0	6
0	1
0	7
0	0
0	0
0	0
0	5
0	0
0	2
0	0
0	0
0	0
0	1
0	476
0	70
0	70
0	70
0	0
0	0
0	70
0	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	61
0	110
4	8
0	21
0	5
0	24
0	12
0	0
0	0
0	0
0	14
0	2
0	0
0	0
0	42
0	42
0	42
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	18
0	0
0	6
0	15
15	37
0	20
0	20
0	22
0	3
0	14
0	47
0	37
0	25
0	22
0	15
0	3
0	28
2	38
0	0
0	0
0	0
0	451
0	0
0	0
0	11
0	1
84	621
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	202
0	392
0	388
0	8
0	126
0	9
0	14
0	13
0	7
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
1	2
0	1
0	108
0	99
0	108
0	31
0	0
1	529
0	530
0	0
0	10
0	74
0	12
0	9
0	32
0	57
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	676
0	652
0	669
0	352
0	315
0	416
0	145
15	1
0	0
0	0
0	0
0	0
0	0
0	0
0	60
0	60
0	61
0	54
0	57
0	58
0	65
0	22
0	39
0	33
0	23
0	19
0	17
0	15
0	9
0	4
0	12
0	5
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	122
0	117
0	84
0	107
0	4
0	12
0	27
0	5
4	39
0	29
0	8
0	11
0	7
0	0
0	18
0	13
0	5
0	15
0	13
0	97
0	168
0	168
0	117
0	78
0	168
0	29
0	164
0	119
0	129
0	87
0	117
0	168
0	129
0	99
0	146
0	168
0	57
0	52
0	51
0	152
0	48
0	75
0	49
0	33
0	44
0	72
